# ----------------------------------------
# 411_web-bnet/sc2 (aggregated without locale)
# Site Pageviews
# 20151023-20151114
# ----------------------------------------

Page,Pageviews
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325392,85
/us.battle.net/sc2/LOCALE/blog/5963101/AGGREGATED,85
/us.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/9,85
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211298,84
/kr.battle.net/sc2/LOCALE/blog/9860056/AGGREGATED,84
/kr.battle.net/sc2/LOCALE/legacy-of-the-void,84
/tw.battle.net/sc2/LOCALE/blog/11507786/AGGREGATED,84
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-teacher/1,84
/us.battle.net/sc2/LOCALE/blog/4546768/AGGREGATED,84
/us.battle.net/sc2/LOCALE/blog/5740269/AGGREGATED,84
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/3,84
/eu.battle.net/sc2/LOCALE/blog/19822052/AGGREGATED,83
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/3,83
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-1-5,83
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/173514,83
/sea.battle.net/sc2/LOCALE/game/guide/campaign-overview,83
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/leagues,83
/us.battle.net/sc2/LOCALE/blog/11523759/AGGREGATED,83
/us.battle.net/sc2/LOCALE/blog/19127980/AGGREGATED,83
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188941,83
/eu.battle.net/sc2/LOCALE/blog/10040969/AGGREGATED,82
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/7,82
/kr.battle.net/sc2/LOCALE/blog/10229046/AGGREGATED,82
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/7,82
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/a-war-on/9,82
/tw.battle.net/sc2/LOCALE/blog/9884285/AGGREGATED,82
/us.battle.net/sc2/LOCALE/blog/5963102/AGGREGATED,82
/us.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter8,82
/eu.battle.net/sc2/LOCALE/blog/14569684/AGGREGATED,81
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/7,81
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-1-0,81
/kr.battle.net/sc2/LOCALE/blog/10158854/AGGREGATED,81
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-4-0,81
/sea.battle.net/sc2/LOCALE/game/patch-notes/2-1-0,81
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325394,81
/tw.battle.net/sc2/LOCALE/blog/19897909/AGGREGATED,81
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/changeling/6,81
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/3,81
/us.battle.net/sc2/LOCALE/blog/16607658/AGGREGATED,81
/us.battle.net/sc2/LOCALE/blog/17779098/AGGREGATED,81
/us.battle.net/sc2/LOCALE/blog/4546767/AGGREGATED,81
/us.battle.net/sc2/LOCALE/blog/5740265/AGGREGATED,81
/eu.battle.net/sc2/LOCALE/blog/10117387/AGGREGATED,80
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/,80
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/24,80
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/4,80
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/6,80
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/5,80
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/7,80
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/4,80
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/1,80
/us.battle.net/sc2/LOCALE/blog/14216442/AGGREGATED,80
/us.battle.net/sc2/LOCALE/blog/5963110/AGGREGATED,80
/us.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter9,80
/us.battle.net/sc2/LOCALE/game/patch-notes/1-5-4,80
/kr.battle.net/sc2/LOCALE/game/heart-of-the-swarm-preview/media,79
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/7,79
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211286,79
/sea.battle.net/sc2/LOCALE/forum/11476/,79
/sea.battle.net/sc2/LOCALE/game/lore/blackstone-transmissions,79
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/2,79
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/marauder/1,79
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/5,79
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/8,79
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211285,79
/us.battle.net/sc2/LOCALE/blog/5740270/AGGREGATED,79
/us.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/2,79
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/5,78
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/8,78
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/7,78
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/16,78
/tw.battle.net/sc2/LOCALE/blog/19868134/AGGREGATED,78
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/2,78
/tw.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/data/1,78
/us.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/data/,78
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/8,77
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/8,77
/us.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/3,77
/us.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/4,77
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/,76
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/10,76
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/19,76
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/24,76
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/8,76
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/9,76
/kr.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/trigger/3,76
/sea.battle.net/sc2/LOCALE/game/race/protoss/techtree/lotv,76
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/10,76
/us.battle.net/sc2/LOCALE/blog/19842934/AGGREGATED,76
/eu.battle.net/sc2/LOCALE/blog/10036029/AGGREGATED,75
/eu.battle.net/sc2/LOCALE/blog/19801932/AGGREGATED,75
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/9,75
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/,75
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/11,75
/kr.battle.net/sc2/LOCALE/game/patch-notes/2-0-5,75
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211307,75
/sea.battle.net/sc2/LOCALE/game/hero/nova,75
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/cold-symmetry/6,75
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4377898,75
/us.battle.net/sc2/LOCALE/blog,75
/us.battle.net/sc2/LOCALE/blog/18560679/AGGREGATED,75
/us.battle.net/sc2/LOCALE/blog/8164216/AGGREGATED,75
/us.battle.net/sc2/LOCALE/game/lore/short-stories/,75
/eu.battle.net/sc2/LOCALE/blog/10054119/AGGREGATED,74
/eu.battle.net/sc2/LOCALE/blog/10054757/AGGREGATED,74
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/15,74
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/14,74
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211300,74
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/icehouse/1,74
/us.battle.net/sc2/LOCALE/blog/12701118/AGGREGATED,74
/us.battle.net/sc2/LOCALE/blog/9067510/AGGREGATED,74
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/24,74
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/4,74
/us.battle.net/sc2/LOCALE/game/patch-notes/1-1-0,74
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211297,74
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/10,73
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/17,73
/eu.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/trigger/3,73
/kr.battle.net/sc2/LOCALE/blog/9849505/AGGREGATED,73
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/17,73
/sea.battle.net/sc2/LOCALE/game/guide/,73
/tw.battle.net/sc2/LOCALE/forum/2389574/,73
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/9,73
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/mothership/6,73
/tw.battle.net/sc2/LOCALE/ladder/grandmaster/heart-of-the-swarm/last/2,73
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211296,73
/us.battle.net/sc2/LOCALE/blog/601771/AGGREGATED,73
/eu.battle.net/sc2/LOCALE/forum/44102/topic,72
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/12,72
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/18,72
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/19,72
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/21,72
/kr.battle.net/sc2/LOCALE/blog/19803674/AGGREGATED,72
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/12,72
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/13,72
/kr.battle.net/sc2/LOCALE/game/lore/story-so-far/1,72
/kr.battle.net/sc2/LOCALE/media,72
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211303,72
/sea.battle.net/sc2/LOCALE/game/hero/zagara,72
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/5,72
/us.battle.net/sc2/LOCALE/blog/17253853/AGGREGATED,72
/us.battle.net/sc2/LOCALE/blog/18564431/AGGREGATED,72
/us.battle.net/sc2/LOCALE/blog/5838586/AGGREGATED,72
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/8,72
/us.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/trigger/4,72
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211298,72
/eu.battle.net/sc2/LOCALE/blog/10004613/AGGREGATED,71
/eu.battle.net/sc2/LOCALE/blog/12440015/AGGREGATED,71
/eu.battle.net/sc2/LOCALE/blog/9991304/AGGREGATED,71
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/11,71
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/13,71
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/16,71
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174373,71
/kr.battle.net/sc2/LOCALE/forum/4488255/topic,71
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-1-2,71
/tw.battle.net/sc2/LOCALE/game/heart-of-the-swarm-preview/gameplay,71
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/11,71
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/3,71
/tw.battle.net/sc2/LOCALE/game/patch-notes/1-4,71
/us.battle.net/sc2/LOCALE/blog/16658018/AGGREGATED,71
/us.battle.net/sc2/LOCALE/blog/4546771/AGGREGATED,71
/us.battle.net/sc2/LOCALE/blog/9369235/AGGREGATED,71
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211305,71
/eu.battle.net/sc2/LOCALE/account-status,70
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/20,70
/kr.battle.net/sc2/LOCALE/blog/9866386/AGGREGATED,70
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/18,70
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/20,70
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/22,70
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/23,70
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/,70
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/3,70
/us.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/trigger/,70
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211273,70
/eu.battle.net/sc2/LOCALE/blog/10530389/AGGREGATED,69
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/14,69
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/22,69
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/23,69
/eu.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/trigger/4,69
/kr.battle.net/sc2/LOCALE/blog/10393913/AGGREGATED,69
/kr.battle.net/sc2/LOCALE/blog/15224770/AGGREGATED,69
/kr.battle.net/sc2/LOCALE/blog/9852662/AGGREGATED,69
/kr.battle.net/sc2/LOCALE/blog/9864625/AGGREGATED,69
/kr.battle.net/sc2/LOCALE/blog/9868860/AGGREGATED,69
/tw.battle.net/sc2/LOCALE/blog/11176047/AGGREGATED,69
/tw.battle.net/sc2/LOCALE/blog/9903860/AGGREGATED,69
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/lens-of-the-void/2,69
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/5,69
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325385,69
/us.battle.net/sc2/LOCALE/blog/19904732/AGGREGATED,69
/us.battle.net/sc2/LOCALE/blog/5838590/AGGREGATED,69
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/10,69
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/12,69
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/7,69
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/9,69
/us.battle.net/sc2/LOCALE/game/patch-notes/1-5-0,69
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-4-4,68
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172911,68
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/3,68
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/21,68
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211304,68
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58232,68
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58390,68
/sea.battle.net/sc2/LOCALE/blog/19954443/AGGREGATED,68
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/3,68
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/6,68
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/9,68
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/in-the-dark/2,68
/tw.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter6,68
/us.battle.net/sc2/LOCALE/blog/17862499/AGGREGATED,68
/us.battle.net/sc2/LOCALE/blog/18053399/AGGREGATED,68
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/14,68
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/15,68
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/5,68
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/6,68
/eu.battle.net/sc2/LOCALE/game/patch-notes/1-5-2,67
/eu.battle.net/sc2/LOCALE/media,67
/kr.battle.net/sc2/LOCALE/blog/9870608/AGGREGATED,67
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/6,67
/sea.battle.net/sc2/LOCALE/game/hero/abathur,67
/tw.battle.net/sc2/LOCALE/blog/14397826/AGGREGATED,67
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/5,67
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/6,67
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/7,67
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/lens-of-the-void/3,67
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/10,67
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/2,67
/us.battle.net/sc2/LOCALE/blog/18382015/AGGREGATED,67
/us.battle.net/sc2/LOCALE/blog/4544189/AGGREGATED,67
/us.battle.net/sc2/LOCALE/blog/5740266/AGGREGATED,67
/us.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/5,67
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/21,67
/eu.battle.net/sc2/LOCALE/blog/19804158/AGGREGATED,66
/kr.battle.net/sc2/LOCALE/blog/9853465/AGGREGATED,66
/kr.battle.net/sc2/LOCALE/game/patch-notes/1-2,66
/sea.battle.net/sc2/LOCALE/game/hero/jim-raynor,66
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/4,66
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/9,66
/us.battle.net/sc2/LOCALE/blog/11289172/AGGREGATED,66
/eu.battle.net/sc2/LOCALE/game,65
/kr.battle.net/sc2/LOCALE/blog/9853597/AGGREGATED,65
/kr.battle.net/sc2/LOCALE/blog/9861288/AGGREGATED,65
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/4,65
/sea.battle.net/sc2/LOCALE/game/hero/izsha,65
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/8,65
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/8,65
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/11,65
/eu.battle.net/sc2/LOCALE/blog/10044918/AGGREGATED,64
/eu.battle.net/sc2/LOCALE/blog/11735472/AGGREGATED,64
/eu.battle.net/sc2/LOCALE/blog/18053399/AGGREGATED,64
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/undefined,64
/kr.battle.net/sc2/LOCALE/blog/9870005/AGGREGATED,64
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/10,64
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/colossus/8,64
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/3,64
/us.battle.net/sc2/LOCALE/blog/11042120/AGGREGATED,64
/us.battle.net/sc2/LOCALE/blog/7994699/AGGREGATED,64
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/16,64
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/23,64
/us.battle.net/sc2/LOCALE/game/patch-notes/1-1-3,64
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/57801,63
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211278,63
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/4,63
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/7,63
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/great-one/2,63
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/2,63
/us.battle.net/sc2/LOCALE/blog/10530389/AGGREGATED,63
/us.battle.net/sc2/LOCALE/blog/7493439/AGGREGATED,63
/us.battle.net/sc2/LOCALE/blog/7778772/AGGREGATED,63
/us.battle.net/sc2/LOCALE/blog/7922536/AGGREGATED,63
/us.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/6,63
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/13,63
/eu.battle.net/sc2/LOCALE/blog/10022943/AGGREGATED,62
/eu.battle.net/sc2/LOCALE/blog/10023702/AGGREGATED,62
/eu.battle.net/sc2/LOCALE/blog/10543006/AGGREGATED,62
/eu.battle.net/sc2/LOCALE/blog/12077572/AGGREGATED,62
/eu.battle.net/sc2/LOCALE/blog/17262113/AGGREGATED,62
/eu.battle.net/sc2/LOCALE/blog/9998665/AGGREGATED,62
/eu.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/data/4,62
/kr.battle.net/sc2/LOCALE/blog/9860323/AGGREGATED,62
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/5,62
/sea.battle.net/sc2/LOCALE/blog/19956941/AGGREGATED,62
/sea.battle.net/sc2/LOCALE/media/audio/,62
/tw.battle.net/sc2/LOCALE/blog/19825772/AGGREGATED,62
/tw.battle.net/sc2/LOCALE/blog/9902490/AGGREGATED,62
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/7,62
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/4,62
/us.battle.net/sc2/LOCALE/blog/18560678/AGGREGATED,62
/us.battle.net/sc2/LOCALE/blog/5838589/AGGREGATED,62
/us.battle.net/sc2/LOCALE/blog/5963106/AGGREGATED,62
/us.battle.net/sc2/LOCALE/forum/41547/topic,62
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/17,62
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/19,62
/eu.battle.net/sc2/LOCALE/blog/9977540/AGGREGATED,61
/kr.battle.net/sc2/LOCALE/blog/16932116/AGGREGATED,61
/kr.battle.net/sc2/LOCALE/game/maps-and-mods/tutorials/trigger/4,61
/tw.battle.net/sc2/LOCALE/blog/9901507/AGGREGATED,61
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/carrier/6,61
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/5,61
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211289,61
/us.battle.net/sc2/LOCALE/blog/16152254/AGGREGATED,61
/us.battle.net/sc2/LOCALE/blog/8226555/AGGREGATED,61
/us.battle.net/sc2/LOCALE/forum/20013851/topic,61
/us.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/7,61
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/20,61
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/22,61
/eu.battle.net/sc2/LOCALE/blog/10053042/AGGREGATED,60
/eu.battle.net/sc2/LOCALE/forum/44100/topic,60
/kr.battle.net/sc2/LOCALE/blog/19821986/AGGREGATED,60
/kr.battle.net/sc2/LOCALE/blog/19825246/AGGREGATED,60
/kr.battle.net/sc2/LOCALE/blog/9867372/AGGREGATED,60
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211299,60
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325378,60
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/1,60
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/lens-of-the-void/4,60
/us.battle.net/sc2/LOCALE/game/lore/short-stories/frenzy/18,60
/us.battle.net/sc2/LOCALE/game/undefined,60
/eu.battle.net/sc2/LOCALE/blog/14591236/AGGREGATED,59
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-1-4,59
/eu.battle.net/sc2/LOCALE/game/unit,59
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/174613,59
/kr.battle.net/sc2/LOCALE/blog/18598811/AGGREGATED,59
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/57984,59
/tw.battle.net/sc2/LOCALE/blog/19941396/AGGREGATED,59
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/acid-burns/8,59
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/just-an-overlord/9,59
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-education-of-PFC-shane/6,59
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/the-exit/3,59
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211294,59
/us.battle.net/sc2/LOCALE/blog/16204859/AGGREGATED,59
/us.battle.net/sc2/LOCALE/blog/413793/AGGREGATED,59
/us.battle.net/sc2/LOCALE/blog/4546769/AGGREGATED,59
/us.battle.net/sc2/LOCALE/forum/12583/topic,59
/us.battle.net/sc2/LOCALE/game/patch-notes/2-1-2,59
/eu.battle.net/sc2/LOCALE/blog/10032985/AGGREGATED,58
/eu.battle.net/sc2/LOCALE/blog/10071087/AGGREGATED,58
/eu.battle.net/sc2/LOCALE/blog/12055065/AGGREGATED,58
/eu.battle.net/sc2/LOCALE/forum/11879/topic,58
/kr.battle.net/sc2/LOCALE/blog/9869860/AGGREGATED,58
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211273,58
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211305,58
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/great-one/4,58
/us.battle.net/sc2/LOCALE/blog/18792768/AGGREGATED,58
/us.battle.net/sc2/LOCALE/blog/19897906/AGGREGATED,58
/us.battle.net/sc2/LOCALE/blog/7713050/AGGREGATED,58
/us.battle.net/sc2/LOCALE/game/lore/short-stories/command-performance/8,58
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/188810,58
/eu.battle.net/sc2/LOCALE/forum/44105/topic,57
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/172640,57
/kr.battle.net/sc2/LOCALE/blog/9866708/AGGREGATED,57
/kr.battle.net/sc2/LOCALE/blog/9870154/AGGREGATED,57
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/58468,57
/sea.battle.net/sc2/LOCALE/blog/19913942/AGGREGATED,57
/sea.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/4,57
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/15870,57
/tw.battle.net/sc2/LOCALE/blog/10145834/AGGREGATED,57
/tw.battle.net/sc2/LOCALE/blog/16658018/AGGREGATED,57
